Unnamed: 0,IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate
83190,0,144,2017,June,22,1,0.0,3.0,2.0,0.0,0,BB       ,IRL,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,120.0,0,2,Check-Out,2017-06-04
83191,0,143,2017,June,22,1,1.0,3.0,2.0,0.0,0,BB       ,BEL,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,121.5,0,1,Check-Out,2017-06-05
83193,0,211,2017,June,22,1,1.0,3.0,2.0,0.0,0,BB       ,DEU,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient-Party,107.1,0,0,Check-Out,2017-06-05
83194,0,140,2017,June,22,3,1.0,1.0,3.0,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,190.8,0,0,Check-Out,2017-06-05
83195,0,211,2017,June,22,1,1.0,3.0,2.0,0.0,0,BB       ,DEU,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient-Party,107.1,0,0,Check-Out,2017-06-05
83196,0,28,2017,June,22,2,1.0,2.0,2.0,0.0,0,HB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,159.33,0,1,Check-Out,2017-06-05
83197,0,1,2017,June,22,2,1.0,2.0,2.0,0.0,0,SC       ,BEL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,140.0,0,2,Check-Out,2017-06-05
83198,0,212,2017,June,22,2,1.0,2.0,1.0,0.0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,         20,       NULL,0,Transient-Party,127.33,0,0,Check-Out,2017-06-05
83199,0,212,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         20,       NULL,0,Transient-Party,127.33,0,0,Check-Out,2017-06-05
83200,0,125,2017,June,22,2,1.0,2.0,3.0,0.0,0,HB       ,USA,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,          9,       NULL,0,Transient,216.0,0,0,Check-Out,2017-06-05
83201,0,212,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         20,       NULL,0,Transient-Party,127.33,0,0,Check-Out,2017-06-05
83202,0,212,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         20,       NULL,0,Transient-Party,127.33,0,1,Check-Out,2017-06-05
83203,0,212,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         20,       NULL,0,Transient-Party,127.33,0,0,Check-Out,2017-06-05
83204,0,212,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         20,       NULL,0,Transient-Party,127.33,0,0,Check-Out,2017-06-05
83205,0,212,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,         20,       NULL,0,Transient-Party,127.33,0,0,Check-Out,2017-06-05
83206,0,212,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,         20,       NULL,0,Transient-Party,127.33,0,0,Check-Out,2017-06-05
83207,0,212,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         20,       NULL,0,Transient-Party,127.33,0,0,Check-Out,2017-06-05
83208,0,212,2017,June,22,2,1.0,2.0,1.0,0.0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,         20,       NULL,0,Transient-Party,106.17,0,0,Check-Out,2017-06-05
83209,0,110,2017,June,22,2,1.0,2.0,2.0,0.0,0,SC       ,ITA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,126.0,0,0,Check-Out,2017-06-05
83210,0,212,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         20,       NULL,0,Transient-Party,127.33,0,0,Check-Out,2017-06-05
83211,0,211,2017,June,22,1,1.0,3.0,2.0,0.0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         20,       NULL,0,Transient-Party,121.75,0,0,Check-Out,2017-06-05
83212,0,136,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,         28,       NULL,0,Transient,85.0,0,0,Check-Out,2017-06-05
83213,0,93,2017,June,22,3,1.0,1.0,2.0,2.0,0,BB       ,SWE,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,          9,       NULL,0,Transient,250.0,0,0,Check-Out,2017-06-05
83214,0,177,2017,June,22,2,1.0,2.0,2.0,2.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,F               ,F               ,1,No Deposit     ,          9,       NULL,0,Transient,216.0,0,0,Check-Out,2017-06-05
83215,0,1,2017,June,22,1,1.0,3.0,2.0,0.0,1,BB       ,VEN,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,100.0,0,0,Check-Out,2017-06-05
83216,0,105,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,BEL,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,126.0,0,2,Check-Out,2017-06-05
83217,0,105,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,BEL,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,126.0,0,2,Check-Out,2017-06-05
83218,0,38,2017,June,22,2,1.0,2.0,2.0,0.0,0,SC       ,ISR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,140.0,0,0,Check-Out,2017-06-05
83219,0,28,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,146.67,0,1,Check-Out,2017-06-05
83220,0,42,2017,June,22,3,1.0,1.0,2.0,0.0,0,BB       ,BEL,Direct,Direct,0,0,0,A               ,A               ,1,No Deposit     ,         14,       NULL,0,Transient,150.0,0,0,Check-Out,2017-06-05
83221,0,42,2017,June,22,3,1.0,1.0,2.0,0.0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,1,No Deposit     ,         14,       NULL,0,Transient,150.0,0,0,Check-Out,2017-06-05
83222,0,129,2017,May,22,31,1.0,4.0,2.0,0.0,0,BB       ,NOR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,145.8,0,0,Check-Out,2017-06-05
83223,0,43,2017,June,22,3,1.0,1.0,3.0,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,          9,       NULL,0,Transient,240.0,0,2,Check-Out,2017-06-05
83224,0,122,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         16,       NULL,0,Transient,99.0,0,1,Check-Out,2017-06-05
83225,0,122,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         16,       NULL,0,Transient,99.0,0,1,Check-Out,2017-06-05
83226,0,122,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         16,       NULL,0,Transient,99.0,0,1,Check-Out,2017-06-05
83227,0,104,2017,June,22,2,1.0,2.0,1.0,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          8,       NULL,0,Transient,135.0,0,0,Check-Out,2017-06-05
83228,0,122,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         16,       NULL,0,Transient,99.0,0,1,Check-Out,2017-06-05
83229,0,42,2017,June,22,3,1.0,1.0,2.0,1.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,F               ,F               ,1,No Deposit     ,          9,       NULL,0,Transient,250.0,0,0,Check-Out,2017-06-05
83230,0,104,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          8,       NULL,0,Transient,144.0,0,0,Check-Out,2017-06-05
83231,0,104,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          8,       NULL,0,Transient,144.0,0,0,Check-Out,2017-06-05
83232,0,236,2017,June,22,3,1.0,1.0,2.0,0.0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,138.6,0,2,Check-Out,2017-06-05
83233,0,224,2017,June,22,3,1.0,1.0,2.0,0.0,0,SC       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,107.1,0,1,Check-Out,2017-06-05
83234,0,236,2017,June,22,3,1.0,1.0,2.0,0.0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,138.6,0,2,Check-Out,2017-06-05
83235,0,224,2017,June,22,3,1.0,1.0,2.0,0.0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,107.1,0,1,Check-Out,2017-06-05
83236,0,135,2017,June,22,1,1.0,3.0,2.0,0.0,0,BB       ,CHE,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,         28,       NULL,0,Transient,85.0,0,0,Check-Out,2017-06-05
83237,0,224,2017,June,22,3,1.0,1.0,2.0,0.0,0,SC       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,107.1,0,1,Check-Out,2017-06-05
83238,0,104,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          8,       NULL,0,Transient,144.0,0,0,Check-Out,2017-06-05
83239,0,2,2017,June,22,3,1.0,1.0,2.0,0.0,0,BB       ,FRA,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,160.0,0,2,Check-Out,2017-06-05
83240,0,135,2017,June,22,1,1.0,3.0,2.0,0.0,0,BB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,         28,       NULL,0,Transient,85.0,0,0,Check-Out,2017-06-05
83241,0,18,2017,June,23,4,1.0,0.0,2.0,0.0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,A               ,1,No Deposit     ,       NULL,         40,0,Transient,75.0,1,0,Check-Out,2017-06-05
83242,0,136,2017,June,22,1,1.0,3.0,2.0,0.0,0,BB       ,CHE,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,         28,       NULL,0,Transient,85.0,0,0,Check-Out,2017-06-05
83243,0,128,2017,June,22,2,1.0,2.0,3.0,0.0,0,BB       ,ESP,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,         28,       NULL,0,Transient,115.0,0,0,Check-Out,2017-06-05
83244,0,16,2017,June,22,3,1.0,1.0,2.0,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         85,       NULL,0,Transient,89.1,0,0,Check-Out,2017-06-05
83245,0,237,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,CHE,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,         14,       NULL,0,Transient,130.38,0,0,Check-Out,2017-06-05
83246,0,118,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,126.0,0,1,Check-Out,2017-06-05
83247,0,54,2017,June,23,4,1.0,0.0,2.0,0.0,1,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,         85,       NULL,0,Transient,89.1,0,1,Check-Out,2017-06-05
83248,0,16,2017,June,22,1,1.0,3.0,2.0,0.0,0,SC       ,BRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,135.0,0,1,Check-Out,2017-06-05
83249,0,208,2017,June,22,1,1.0,3.0,2.0,0.0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          7,       NULL,0,Transient,101.38,0,1,Check-Out,2017-06-05
83250,0,17,2017,June,22,2,1.0,2.0,2.0,0.0,0,SC       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,112.0,0,1,Check-Out,2017-06-05
83251,0,208,2017,June,22,1,1.0,3.0,3.0,0.0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          7,       NULL,0,Transient,127.72,0,1,Check-Out,2017-06-05
83252,0,317,2017,June,22,2,1.0,2.0,1.0,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,          9,       NULL,0,Transient,104.4,0,3,Check-Out,2017-06-05
83253,0,82,2017,June,22,2,1.0,2.0,3.0,0.0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,          9,       NULL,0,Transient,216.0,0,0,Check-Out,2017-06-05
83254,0,147,2017,June,22,2,1.0,2.0,3.0,0.0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,         16,       NULL,0,Transient,125.1,0,0,Check-Out,2017-06-05
83255,0,86,2017,June,22,3,1.0,1.0,2.0,2.0,0,BB       ,LUX,Online TA,TA/TO,0,0,0,F               ,F               ,1,No Deposit     ,          9,       NULL,0,Transient,250.0,0,0,Check-Out,2017-06-05
83256,0,80,2017,June,22,2,1.0,2.0,2.0,2.0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,          7,       NULL,0,Transient,250.96,0,1,Check-Out,2017-06-05
83257,0,25,2017,June,23,4,1.0,0.0,2.0,0.0,0,BB       ,DEU,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,         14,       NULL,0,Transient,174.0,1,1,Check-Out,2017-06-05
83258,0,98,2017,June,22,2,1.0,2.0,2.0,0.0,0,SC       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,135.33,0,1,Check-Out,2017-06-05
83259,0,109,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,AUS,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          9,       NULL,0,Transient,162.0,0,1,Check-Out,2017-06-05
83260,0,122,2017,June,22,2,1.0,2.0,2.0,0.0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,         16,       NULL,0,Transient,109.0,0,1,Check-Out,2017-06-05
83261,0,317,2017,June,22,2,1.0,2.0,1.0,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,          9,       NULL,0,Transient,104.4,0,3,Check-Out,2017-06-05
83262,0,3,2017,June,23,4,1.0,0.0,1.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,150.0,0,1,Check-Out,2017-06-05
83263,0,112,2017,June,23,4,1.0,0.0,2.0,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,144.0,0,0,Check-Out,2017-06-05
83264,0,102,2017,June,22,1,2.0,3.0,2.0,0.0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,          9,       NULL,0,Transient,176.4,0,2,Check-Out,2017-06-06
83265,0,434,2017,June,22,3,2.0,1.0,2.0,0.0,0,BB       ,DEU,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-06-06
83266,0,4,2017,June,23,4,2.0,0.0,2.0,0.0,0,BB       ,AUS,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,          8,       NULL,0,Transient,280.0,0,2,Check-Out,2017-06-06
83267,0,35,2017,June,23,5,1.0,0.0,2.0,0.0,0,SC       ,CN,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         28,       NULL,0,Transient,89.0,0,0,Check-Out,2017-06-06
83268,0,0,2017,June,22,3,2.0,1.0,2.0,0.0,0,BB       ,SWE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,126.0,0,2,Check-Out,2017-06-06
83269,0,114,2017,June,22,3,2.0,1.0,1.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,3,No Deposit     ,          9,       NULL,0,Transient,130.67,0,0,Check-Out,2017-06-06
83270,0,167,2017,June,22,2,2.0,2.0,2.0,0.0,0,SC       ,SWE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,141.0,0,2,Check-Out,2017-06-06
83271,0,434,2017,June,22,3,2.0,1.0,2.0,0.0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-06-06
83272,0,434,2017,June,22,3,2.0,1.0,2.0,0.0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,2,Check-Out,2017-06-06
83273,0,434,2017,June,22,3,2.0,1.0,2.0,0.0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,2,Check-Out,2017-06-06
83274,0,109,2017,June,22,2,2.0,2.0,2.0,0.0,0,BB       ,AUS,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          9,       NULL,0,Transient,162.0,0,1,Check-Out,2017-06-06
83275,0,298,2017,June,22,2,2.0,2.0,2.0,0.0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          9,       NULL,0,Transient,109.8,0,2,Check-Out,2017-06-06
83276,0,18,2017,June,22,3,2.0,1.0,2.0,0.0,0,BB       ,FRA,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,155.0,0,2,Check-Out,2017-06-06
83277,0,61,2017,June,22,3,2.0,1.0,2.0,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,170.0,0,1,Check-Out,2017-06-06
83278,0,434,2017,June,22,3,2.0,1.0,2.0,0.0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-06-06
83279,0,434,2017,June,22,3,2.0,1.0,2.0,0.0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-06-06
83280,0,23,2017,June,22,3,2.0,1.0,2.0,0.0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,160.0,0,1,Check-Out,2017-06-06
83281,0,198,2017,June,22,2,2.0,2.0,2.0,0.0,0,BB       ,AUT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          7,       NULL,0,Transient,115.21,0,1,Check-Out,2017-06-06
83282,0,209,2017,June,22,2,2.0,2.0,2.0,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,125.1,0,1,Check-Out,2017-06-06
83283,0,298,2017,June,22,2,2.0,2.0,2.0,0.0,0,BB       ,POL,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          9,       NULL,0,Transient,109.8,0,1,Check-Out,2017-06-06
83284,0,198,2017,June,22,2,2.0,2.0,1.0,1.0,0,BB       ,AUT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          7,       NULL,0,Transient,115.21,0,1,Check-Out,2017-06-06
83285,0,434,2017,June,22,3,2.0,1.0,2.0,0.0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-06-06
83286,0,434,2017,June,22,3,2.0,1.0,2.0,0.0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-06-06
83287,0,26,2017,June,22,2,2.0,2.0,2.0,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,          9,       NULL,0,Transient,171.1,0,1,Check-Out,2017-06-06
83288,0,162,2017,June,22,3,2.0,1.0,2.0,0.0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         27,       NULL,0,Transient,89.1,0,0,Check-Out,2017-06-06
83289,0,162,2017,June,22,3,2.0,1.0,1.0,0.0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,         27,       NULL,0,Transient,84.6,0,0,Check-Out,2017-06-06
83290,0,130,2017,June,22,1,2.0,3.0,3.0,0.0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,185.4,0,0,Check-Out,2017-06-06
83291,0,42,2017,June,22,3,2.0,1.0,2.0,0.0,0,SC       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,112.0,0,1,Check-Out,2017-06-06
83294,0,200,2017,June,22,3,2.0,1.0,2.0,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,157.5,0,2,Check-Out,2017-06-06
83295,0,434,2017,June,22,3,2.0,1.0,2.0,0.0,0,BB       ,AUS,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-06-06
